,camera,date,hour,zone,person,car,bicycle,motorcycle,truck,dog
1526,2,2021-01-12,1,1,0,0,0,0,0,0
1527,2,2021-01-12,1,2,0,0,0,0,0,0
1528,2,2021-01-12,1,3,0,0,0,0,0,0
1529,2,2021-01-12,2,0,0,0,0,0,0,0
1530,2,2021-01-12,2,1,0,1,0,0,0,0
1531,2,2021-01-12,2,2,0,0,0,0,0,0
1532,2,2021-01-12,2,3,0,0,0,0,0,0
1533,2,2021-01-12,3,0,0,0,0,0,0,0
1534,2,2021-01-12,3,1,0,0,0,0,0,0
1535,2,2021-01-12,3,2,0,0,0,0,0,0
1536,2,2021-01-12,3,3,0,0,0,0,0,0
1537,2,2021-01-12,4,0,0,0,0,0,0,0
1538,2,2021-01-12,4,1,0,0,0,0,0,0
1539,2,2021-01-12,4,2,0,0,0,0,0,0
1540,2,2021-01-12,4,3,0,0,0,0,0,0
1541,2,2021-01-12,5,0,0,0,0,0,0,0
1542,2,2021-01-12,5,1,0,0,0,0,0,0
1543,2,2021-01-12,5,2,0,0,0,0,0,0
1544,2,2021-01-12,5,3,0,0,0,0,0,0
1545,2,2021-01-12,6,0,0,0,0,0,0,0
1546,2,2021-01-12,6,1,0,0,0,0,0,0
1547,2,2021-01-12,6,2,1,0,0,0,0,0
1548,2,2021-01-12,6,3,0,0,0,0,0,0
1549,2,2021-01-12,7,0,0,0,0,0,0,0
1550,2,2021-01-12,7,1,0,0,0,0,0,0
1551,2,2021-01-12,7,2,0,0,0,0,0,0
1552,2,2021-01-12,7,3,0,0,0,0,0,0
1553,2,2021-01-12,8,0,0,2,0,0,0,0
1554,2,2021-01-12,8,1,0,0,0,0,0,0
1555,2,2021-01-12,8,2,6,0,0,0,0,0
1556,2,2021-01-12,8,3,0,0,0,0,0,0
1557,2,2021-01-12,9,0,0,14,0,0,0,0
1558,2,2021-01-12,9,1,0,4,0,0,0,0
1559,2,2021-01-12,9,2,3,0,0,0,0,0
1560,2,2021-01-12,9,3,0,0,0,0,0,0
1561,2,2021-01-12,10,0,3,167,0,0,5,0
1562,2,2021-01-12,10,1,18,6,0,0,2,0
1563,2,2021-01-12,10,2,54,0,0,0,0,0
1564,2,2021-01-12,10,3,2,0,0,0,0,0
1565,2,2021-01-12,11,0,1,84,0,0,3,0
1566,2,2021-01-12,11,1,0,4,0,0,1,0
1567,2,2021-01-12,11,2,0,0,0,0,0,0
1568,2,2021-01-12,11,3,0,0,0,0,0,0
1569,2,2021-01-12,12,0,0,95,0,0,6,0
1570,2,2021-01-12,12,1,0,2,0,0,3,0
1571,2,2021-01-12,12,2,8,0,0,0,0,0
1572,2,2021-01-12,12,3,1,0,0,0,0,0
1573,2,2021-01-12,13,0,1,82,0,0,4,0
1574,2,2021-01-12,13,1,21,6,0,0,3,0
1575,2,2021-01-12,13,2,18,0,0,0,0,0
1576,2,2021-01-12,13,3,21,0,0,0,0,0
1577,2,2021-01-12,14,0,0,89,0,0,14,0
1578,2,2021-01-12,14,1,3,5,0,0,6,0
1579,2,2021-01-12,14,2,34,0,0,0,0,0
1580,2,2021-01-12,14,3,16,0,0,0,0,0
1581,2,2021-01-12,15,0,0,88,0,0,19,0
1582,2,2021-01-12,15,1,2,3,0,0,3,0
1583,2,2021-01-12,15,2,11,0,0,0,0,0
1584,2,2021-01-12,15,3,3,0,0,0,0,0
1585,2,2021-01-12,16,0,1,121,0,0,12,0
1586,2,2021-01-12,16,1,11,14,0,0,6,0
1587,2,2021-01-12,16,2,47,0,0,0,0,0
1588,2,2021-01-12,16,3,2,0,0,0,0,0
1589,2,2021-01-12,17,0,0,146,0,0,11,0
1590,2,2021-01-12,17,1,25,12,0,0,3,0
1591,2,2021-01-12,17,2,32,0,0,0,0,0
1592,2,2021-01-12,17,3,18,0,0,0,0,0
1593,2,2021-01-12,18,0,0,77,0,0,1,0
1594,2,2021-01-12,18,1,4,15,0,0,4,0
1595,2,2021-01-12,18,2,5,0,0,0,0,0
1596,2,2021-01-12,18,3,2,0,0,0,0,0
1597,2,2021-01-12,19,0,0,6,0,0,0,0
1598,2,2021-01-12,19,1,0,10,0,0,0,0
1599,2,2021-01-12,19,2,7,0,0,0,0,0
1600,2,2021-01-12,19,3,0,0,0,0,0,0
1601,2,2021-01-12,20,0,0,4,0,0,0,0
1602,2,2021-01-12,20,1,0,11,0,0,0,0
1603,2,2021-01-12,20,2,1,0,0,0,0,0
1604,2,2021-01-12,20,3,0,0,0,0,0,0
1605,2,2021-01-12,21,0,0,3,0,0,0,0
1606,2,2021-01-12,21,1,0,6,0,0,0,0
1607,2,2021-01-12,21,2,6,0,0,0,0,0
1608,2,2021-01-12,21,3,0,0,0,0,0,0
1609,2,2021-01-12,22,0,0,3,0,0,0,0
1610,2,2021-01-12,22,1,0,6,0,0,0,0
1611,2,2021-01-12,22,2,0,0,0,0,0,0
1612,2,2021-01-12,22,3,0,0,0,0,0,0
1613,2,2021-01-12,23,0,0,1,0,0,0,0
1614,2,2021-01-12,23,1,0,2,0,0,0,0
1615,2,2021-01-12,23,2,6,0,0,0,0,0
1616,2,2021-01-12,23,3,0,0,0,0,0,0
1617,2,2021-02-12,0,0,0,1,0,0,0,0
1618,2,2021-02-12,0,1,0,1,0,0,0,0
1619,2,2021-02-12,0,2,2,0,0,0,0,0
1620,2,2021-02-12,0,3,0,0,0,0,0,0
1621,2,2021-02-12,1,0,0,1,0,0,0,0
1622,2,2021-02-12,1,1,0,3,0,0,0,0
1623,2,2021-02-12,1,2,0,0,0,0,0,0
1624,2,2021-02-12,1,3,0,0,0,0,0,0
1625,2,2021-02-12,2,0,0,0,0,0,0,0
1626,2,2021-02-12,2,1,0,0,0,0,0,0
1627,2,2021-02-12,2,2,0,0,0,0,0,0
1628,2,2021-02-12,2,3,0,0,0,0,0,0
1629,2,2021-02-12,3,0,0,1,0,0,0,0
1630,2,2021-02-12,3,1,0,0,0,0,0,0
1631,2,2021-02-12,3,2,0,0,0,0,0,0
1632,2,2021-02-12,3,3,0,0,0,0,0,0
1633,2,2021-02-12,4,0,0,0,0,0,0,0
1634,2,2021-02-12,4,1,0,0,0,0,0,0
1635,2,2021-02-12,4,2,0,0,0,0,0,0
1636,2,2021-02-12,4,3,0,0,0,0,0,0
1637,2,2021-02-12,5,0,0,0,0,0,0,0
1638,2,2021-02-12,5,1,0,1,0,0,0,0
1639,2,2021-02-12,5,2,0,0,0,0,0,0
1640,2,2021-02-12,5,3,0,0,0,0,0,0
1641,2,2021-02-12,6,0,0,1,0,0,0,0
1642,2,2021-02-12,6,1,0,0,0,0,0,0
1643,2,2021-02-12,6,2,0,0,0,0,0,0
1644,2,2021-02-12,6,3,0,0,0,0,0,0
1645,2,2021-02-12,7,0,0,2,0,0,0,0
1646,2,2021-02-12,7,1,0,1,0,0,0,0
1647,2,2021-02-12,7,2,0,0,0,0,0,0
1648,2,2021-02-12,7,3,0,0,0,0,0,0
1649,2,2021-02-12,8,0,0,7,0,0,0,0
1650,2,2021-02-12,8,1,0,3,0,0,0,0
1651,2,2021-02-12,8,2,0,0,0,0,0,0
1652,2,2021-02-12,8,3,0,0,0,0,0,0
1653,2,2021-02-12,9,0,0,0,0,0,0,0
1654,2,2021-02-12,9,1,0,0,0,0,0,0
1655,2,2021-02-12,9,2,0,0,0,0,0,0
1656,2,2021-02-12,9,3,0,0,0,0,0,0
1657,2,2021-02-12,10,0,0,0,0,0,0,0
1658,2,2021-02-12,10,1,0,0,0,0,0,0
1659,2,2021-02-12,10,2,0,0,0,0,0,0
1660,2,2021-02-12,10,3,0,0,0,0,0,0
1661,2,2021-02-12,11,0,0,0,0,0,0,0
1662,2,2021-02-12,11,1,0,0,0,0,0,0
1663,2,2021-02-12,11,2,0,0,0,0,0,0
1664,2,2021-02-12,11,3,0,0,0,0,0,0
1665,2,2021-02-12,12,0,0,0,0,0,0,0
1666,2,2021-02-12,12,1,0,0,0,0,0,0
1667,2,2021-02-12,12,2,0,0,0,0,0,0
1668,2,2021-02-12,12,3,0,0,0,0,0,0
1669,2,2021-02-12,13,0,0,15,0,0,2,0
1670,2,2021-02-12,13,1,0,3,0,0,0,0
1671,2,2021-02-12,13,2,3,0,0,0,0,0
1672,2,2021-02-12,13,3,12,0,0,0,0,0
1673,2,2021-02-12,14,0,0,64,0,0,0,0
1674,2,2021-02-12,14,1,0,11,0,0,2,0
1675,2,2021-02-12,14,2,11,0,0,0,0,0
1676,2,2021-02-12,14,3,9,0,0,0,0,0
1677,2,2021-02-12,15,0,0,13,0,0,0,0
1678,2,2021-02-12,15,1,3,5,0,0,2,0
1679,2,2021-02-12,15,2,2,0,0,0,0,0
1680,2,2021-02-12,15,3,1,0,0,0,0,0
1681,2,2021-02-12,16,0,0,54,0,0,0,0
1682,2,2021-02-12,16,1,6,9,0,0,3,0
1683,2,2021-02-12,16,2,21,0,0,0,0,0
1684,2,2021-02-12,16,3,0,0,0,0,0,0
1685,2,2021-02-12,17,0,1,172,0,0,5,0
1686,2,2021-02-12,17,1,13,14,0,0,7,0
1687,2,2021-02-12,17,2,44,0,0,0,0,0
1688,2,2021-02-12,17,3,0,0,0,0,0,0
1689,2,2021-02-12,18,0,0,132,0,0,4,0
1690,2,2021-02-12,18,1,2,0,0,0,10,0
1691,2,2021-02-12,18,2,18,0,0,0,0,0
1692,2,2021-02-12,18,3,0,0,0,0,0,0
1693,2,2021-02-12,19,0,0,47,0,0,0,0
1694,2,2021-02-12,19,1,0,9,0,0,1,0
1695,2,2021-02-12,19,2,0,0,0,0,0,0
1696,2,2021-02-12,19,3,0,0,0,0,0,0
1697,2,2021-02-12,20,0,0,18,0,0,0,0
1698,2,2021-02-12,20,1,1,26,0,0,0,0
1699,2,2021-02-12,20,2,0,0,0,0,0,0
1700,2,2021-02-12,20,3,0,0,0,0,0,0
1701,2,2021-02-12,21,0,0,8,0,0,0,0
1702,2,2021-02-12,21,1,11,13,0,0,0,0
1703,2,2021-02-12,21,2,0,0,0,0,0,0
1704,2,2021-02-12,21,3,0,0,0,0,0,0
1705,2,2021-02-12,22,0,0,6,0,0,0,0
1706,2,2021-02-12,22,1,0,5,0,0,0,0
1707,2,2021-02-12,22,2,0,0,0,0,0,0
1708,2,2021-02-12,22,3,0,0,0,0,0,0
1709,2,2021-02-12,23,0,0,5,0,0,0,0
1710,2,2021-02-12,23,1,0,5,0,0,0,0
1711,2,2021-02-12,23,2,4,0,0,0,0,0
1712,2,2021-02-12,23,3,0,0,0,0,0,0
1713,2,2021-03-12,0,0,0,1,0,0,0,0
1714,2,2021-03-12,0,1,3,3,0,0,0,0
1715,2,2021-03-12,0,2,4,0,0,0,0,0
1716,2,2021-03-12,0,3,0,0,0,0,0,0
1717,2,2021-03-12,1,0,0,1,0,0,0,0
1718,2,2021-03-12,1,1,0,3,0,0,0,0
1719,2,2021-03-12,1,2,0,0,0,0,0,0
1720,2,2021-03-12,1,3,0,0,0,0,0,0
1721,2,2021-03-12,2,0,0,0,0,0,0,0
1722,2,2021-03-12,2,1,0,1,0,0,0,0
1723,2,2021-03-12,2,2,0,0,0,0,0,0
1724,2,2021-03-12,2,3,0,0,0,0,0,0
1725,2,2021-03-12,3,0,0,1,0,0,0,0
1726,2,2021-03-12,3,1,0,2,0,0,0,0
1727,2,2021-03-12,3,2,0,0,0,0,0,0
1728,2,2021-03-12,3,3,0,0,0,0,0,0
1729,2,2021-03-12,4,0,0,0,0,0,0,0
1730,2,2021-03-12,4,1,0,0,0,0,0,0
1731,2,2021-03-12,4,2,0,0,0,0,0,0
1732,2,2021-03-12,4,3,0,0,0,0,0,0
1733,2,2021-03-12,5,0,0,1,0,0,0,0
1734,2,2021-03-12,5,1,0,0,0,0,0,0
1735,2,2021-03-12,5,2,0,0,0,0,0,0
1736,2,2021-03-12,5,3,0,0,0,0,0,0
1737,2,2021-03-12,6,0,0,0,0,0,0,0
1738,2,2021-03-12,6,1,0,0,0,0,0,0
1739,2,2021-03-12,6,2,0,0,0,0,0,0
1740,2,2021-03-12,6,3,0,0,0,0,0,0
1741,2,2021-03-12,7,0,0,1,0,0,0,0
1742,2,2021-03-12,7,1,0,1,0,0,0,0
1743,2,2021-03-12,7,2,6,0,0,0,0,0
1744,2,2021-03-12,7,3,0,0,0,0,0,0
1745,2,2021-03-12,8,0,0,9,0,0,0,0
1746,2,2021-03-12,8,1,0,1,0,0,0,0
1747,2,2021-03-12,8,2,0,0,0,0,0,0
1748,2,2021-03-12,8,3,0,0,0,0,0,0
1749,2,2021-03-12,9,0,0,41,0,0,0,0
1750,2,2021-03-12,9,1,3,3,0,0,0,0
1751,2,2021-03-12,9,2,6,0,0,0,0,0
1752,2,2021-03-12,9,3,1,0,0,0,0,0
1753,2,2021-03-12,10,0,0,107,0,0,4,0
1754,2,2021-03-12,10,1,0,8,0,0,2,0
1755,2,2021-03-12,10,2,8,0,0,0,0,0
1756,2,2021-03-12,10,3,57,0,0,0,0,0
1757,2,2021-03-12,11,0,0,93,0,0,2,0
1758,2,2021-03-12,11,1,4,4,0,0,0,0
1759,2,2021-03-12,11,2,6,0,0,0,0,0
1760,2,2021-03-12,11,3,8,0,0,0,0,0
1761,2,2021-03-12,12,0,1,75,0,0,0,0
1762,2,2021-03-12,12,1,3,6,0,0,0,0
1763,2,2021-03-12,12,2,15,0,0,0,0,0
1764,2,2021-03-12,12,3,4,0,0,0,0,0
1765,2,2021-03-12,13,0,1,56,0,0,3,0
1766,2,2021-03-12,13,1,0,13,0,0,1,0
1767,2,2021-03-12,13,2,27,0,0,0,0,0
1768,2,2021-03-12,13,3,16,0,0,0,0,0
1769,2,2021-03-12,14,0,0,77,0,0,3,0
1770,2,2021-03-12,14,1,8,10,0,0,3,0
1771,2,2021-03-12,14,2,0,0,0,0,0,0
1772,2,2021-03-12,14,3,19,0,0,0,0,0
1773,2,2021-03-12,15,0,0,70,0,0,3,0
1774,2,2021-03-12,15,1,0,5,0,0,1,0
1775,2,2021-03-12,15,2,0,0,0,0,0,0
1776,2,2021-03-12,15,3,5,0,0,0,0,0
1777,2,2021-03-12,16,0,0,63,0,0,2,0
1778,2,2021-03-12,16,1,7,2,0,0,1,0
1779,2,2021-03-12,16,2,15,0,0,0,0,0
1780,2,2021-03-12,16,3,74,0,0,0,0,0
1781,2,2021-03-12,17,0,0,110,0,0,2,0
1782,2,2021-03-12,17,1,4,1,0,0,3,0
1783,2,2021-03-12,17,2,25,0,0,0,0,0
1784,2,2021-03-12,17,3,9,0,0,0,0,0
1785,2,2021-03-12,18,0,0,135,0,0,3,0
1786,2,2021-03-12,18,1,10,0,0,0,9,0
1787,2,2021-03-12,18,2,22,0,0,0,0,0
1788,2,2021-03-12,18,3,0,0,0,0,0,0
1789,2,2021-03-12,19,0,0,18,0,0,0,0
1790,2,2021-03-12,19,1,0,18,0,0,3,0
1791,2,2021-03-12,19,2,7,0,0,0,0,0
1792,2,2021-03-12,19,3,0,0,0,0,0,0
1793,2,2021-03-12,20,0,0,9,0,0,0,0
1794,2,2021-03-12,20,1,0,15,0,0,0,0
1795,2,2021-03-12,20,2,1,0,0,0,0,0
1796,2,2021-03-12,20,3,0,0,0,0,0,0
1797,2,2021-03-12,21,0,0,8,0,0,0,0
1798,2,2021-03-12,21,1,0,19,0,0,0,0
1799,2,2021-03-12,21,2,0,0,0,0,0,0
1800,2,2021-03-12,21,3,0,0,0,0,0,0
1801,2,2021-03-12,22,0,0,6,0,0,0,0
1802,2,2021-03-12,22,1,5,16,0,0,0,0
1803,2,2021-03-12,22,2,1,0,0,0,0,0
1804,2,2021-03-12,22,3,0,0,0,0,0,0
1805,2,2021-03-12,23,0,0,5,0,0,0,0
1806,2,2021-03-12,23,1,4,15,0,0,0,0
1807,2,2021-03-12,23,2,1,0,0,0,0,0
1808,2,2021-03-12,23,3,0,0,0,0,0,0
1809,2,2021-04-12,0,0,0,4,0,0,0,0
1810,2,2021-04-12,0,1,0,7,0,0,0,0
1811,2,2021-04-12,0,2,0,0,0,0,0,0
1812,2,2021-04-12,0,3,0,0,0,0,0,0
1813,2,2021-04-12,1,0,0,2,0,0,0,0
1814,2,2021-04-12,1,1,1,1,0,0,0,0
1815,2,2021-04-12,1,2,7,0,0,0,0,0
1816,2,2021-04-12,1,3,0,0,0,0,0,0
1817,2,2021-04-12,2,0,0,5,0,0,0,0
1818,2,2021-04-12,2,1,0,4,0,0,0,0
1819,2,2021-04-12,2,2,0,0,0,0,0,0
1820,2,2021-04-12,2,3,0,0,0,0,0,0
1821,2,2021-04-12,3,0,0,1,0,0,0,0
1822,2,2021-04-12,3,1,0,1,0,0,0,0
1823,2,2021-04-12,3,2,0,0,0,0,0,0
1824,2,2021-04-12,3,3,0,0,0,0,0,0
1825,2,2021-04-12,4,0,0,2,0,0,0,0
1826,2,2021-04-12,4,1,0,0,0,0,0,0
1827,2,2021-04-12,4,2,0,0,0,0,0,0
1828,2,2021-04-12,4,3,0,0,0,0,0,0
1829,2,2021-04-12,5,0,0,1,0,0,0,0
1830,2,2021-04-12,5,1,0,1,0,0,0,0
1831,2,2021-04-12,5,2,1,0,0,0,0,0
1832,2,2021-04-12,5,3,0,0,0,0,0,0
1833,2,2021-04-12,6,0,0,0,0,0,0,0
1834,2,2021-04-12,6,1,0,1,0,0,0,0
1835,2,2021-04-12,6,2,0,0,0,0,0,0
1836,2,2021-04-12,6,3,0,0,0,0,0,0
1837,2,2021-04-12,7,0,0,1,0,0,0,0
1838,2,2021-04-12,7,1,0,3,0,0,0,0
1839,2,2021-04-12,7,2,0,0,0,0,0,0
1840,2,2021-04-12,7,3,0,0,0,0,0,0
1841,2,2021-04-12,8,0,0,0,0,0,0,0
1842,2,2021-04-12,8,1,0,1,0,0,0,0
1843,2,2021-04-12,8,2,0,0,0,0,0,0
1844,2,2021-04-12,8,3,0,0,0,0,0,0
1845,2,2021-04-12,9,0,0,10,0,0,0,0
1846,2,2021-04-12,9,1,0,0,0,0,0,0
1847,2,2021-04-12,9,2,0,0,0,0,0,0
1848,2,2021-04-12,9,3,0,0,0,0,0,0
1849,2,2021-04-12,10,0,0,50,0,0,4,0
1850,2,2021-04-12,10,1,10,1,0,0,1,0
1851,2,2021-04-12,10,2,31,0,0,0,0,0
1852,2,2021-04-12,10,3,2,0,0,0,0,0
1853,2,2021-04-12,11,0,0,61,0,0,25,0
1854,2,2021-04-12,11,1,4,2,0,0,0,0
1855,2,2021-04-12,11,2,0,0,0,0,0,0
1856,2,2021-04-12,11,3,40,0,0,0,0,0
1857,2,2021-04-12,12,0,1,87,0,0,61,0
1858,2,2021-04-12,12,1,0,5,0,0,2,0
1859,2,2021-04-12,12,2,0,0,0,0,0,0
1860,2,2021-04-12,12,3,2,0,0,0,0,0
1861,2,2021-04-12,13,0,1,89,0,0,17,0
1862,2,2021-04-12,13,1,20,4,0,0,2,0
1863,2,2021-04-12,13,2,2,0,2,0,0,0
1864,2,2021-04-12,13,3,25,0,0,0,0,0
1865,2,2021-04-12,14,0,0,66,0,0,9,0
1866,2,2021-04-12,14,1,3,11,0,0,7,0
1867,2,2021-04-12,14,2,5,0,0,0,0,0
1868,2,2021-04-12,14,3,5,0,0,0,0,0
1869,2,2021-04-12,15,0,0,94,0,0,16,0
1870,2,2021-04-12,15,1,0,6,0,0,4,0
1871,2,2021-04-12,15,2,9,0,0,0,0,0
1872,2,2021-04-12,15,3,0,0,0,0,0,0
1873,2,2021-04-12,16,0,0,81,0,0,26,0
1874,2,2021-04-12,16,1,8,1,0,0,6,0
1875,2,2021-04-12,16,2,10,0,0,0,0,0
1876,2,2021-04-12,16,3,58,0,0,0,0,0
1877,2,2021-04-12,17,0,0,114,0,0,28,0
1878,2,2021-04-12,17,1,21,3,0,0,7,0
1879,2,2021-04-12,17,2,0,0,0,0,0,0
1880,2,2021-04-12,17,3,67,0,0,0,0,0
1881,2,2021-04-12,18,0,0,55,0,0,5,0
1882,2,2021-04-12,18,1,9,4,0,0,5,0
1883,2,2021-04-12,18,2,5,0,0,0,0,0
1884,2,2021-04-12,18,3,1,0,0,0,0,0
1885,2,2021-04-12,19,0,0,13,0,0,0,0
1886,2,2021-04-12,19,1,1,13,0,0,0,0
1887,2,2021-04-12,19,2,0,0,0,0,0,0
1888,2,2021-04-12,19,3,4,0,0,0,0,0
1889,2,2021-04-12,20,0,0,5,0,0,0,0
1890,2,2021-04-12,20,1,1,12,0,0,0,0
1891,2,2021-04-12,20,2,0,0,0,0,0,0
1892,2,2021-04-12,20,3,0,0,0,0,0,0
1893,2,2021-04-12,21,0,0,6,0,0,0,0
1894,2,2021-04-12,21,1,1,22,0,0,0,0
1895,2,2021-04-12,21,2,2,0,0,0,0,0
1896,2,2021-04-12,21,3,0,0,0,0,0,0
1897,2,2021-04-12,22,0,0,2,0,0,0,0
1898,2,2021-04-12,22,1,0,16,0,0,0,0
1899,2,2021-04-12,22,2,9,0,0,0,0,0
1900,2,2021-04-12,22,3,0,0,0,0,0,0
1901,2,2021-04-12,23,0,0,2,0,0,0,0
1902,2,2021-04-12,23,1,0,13,0,0,0,0
1903,2,2021-04-12,23,2,2,0,0,0,0,0
1904,2,2021-04-12,23,3,0,0,0,0,0,0
1905,2,2021-05-12,0,0,0,0,0,0,0,0
1906,2,2021-05-12,0,1,0,12,0,0,0,0
1907,2,2021-05-12,0,2,0,0,0,0,0,0
1908,2,2021-05-12,0,3,0,0,0,0,0,0
1909,2,2021-05-12,1,0,0,1,0,0,0,0
1910,2,2021-05-12,1,1,0,3,0,0,0,0
1911,2,2021-05-12,1,2,7,0,0,0,0,0
1912,2,2021-05-12,1,3,0,0,0,0,0,0
1913,2,2021-05-12,2,0,0,4,0,0,1,0
1914,2,2021-05-12,2,1,0,2,0,0,0,0
1915,2,2021-05-12,2,2,0,0,0,0,0,0
1916,2,2021-05-12,2,3,0,0,0,0,0,0
1917,2,2021-05-12,3,0,0,1,0,0,0,0
1918,2,2021-05-12,3,1,0,0,0,0,0,0
1919,2,2021-05-12,3,2,0,0,0,0,0,0
1920,2,2021-05-12,3,3,0,0,0,0,0,0
1921,2,2021-05-12,4,0,0,0,0,0,0,0
1922,2,2021-05-12,4,1,0,0,0,0,0,0
1923,2,2021-05-12,4,2,0,0,0,0,0,0
1924,2,2021-05-12,4,3,0,0,0,0,0,0
1925,2,2021-05-12,5,0,0,0,0,0,0,0
1926,2,2021-05-12,5,1,0,0,0,0,0,0
1927,2,2021-05-12,5,2,0,0,0,0,0,0
1928,2,2021-05-12,5,3,0,0,0,0,0,0
1929,2,2021-05-12,6,0,0,0,0,0,0,0
1930,2,2021-05-12,6,1,0,1,0,0,0,0
1931,2,2021-05-12,6,2,0,0,0,0,0,0
1932,2,2021-05-12,6,3,0,0,0,0,0,0
1933,2,2021-05-12,7,0,0,3,0,0,0,0
1934,2,2021-05-12,7,1,0,1,0,0,0,0
1935,2,2021-05-12,7,2,0,0,0,0,0,0
1936,2,2021-05-12,7,3,0,0,0,0,0,0
1937,2,2021-05-12,8,0,0,3,0,0,0,0
1938,2,2021-05-12,8,1,0,0,0,0,0,0
1939,2,2021-05-12,8,2,0,0,0,0,0,0
1940,2,2021-05-12,8,3,0,0,0,0,0,0
1941,2,2021-05-12,9,0,0,5,0,0,0,0
1942,2,2021-05-12,9,1,4,3,0,0,0,0
1943,2,2021-05-12,9,2,0,0,0,0,0,0
1944,2,2021-05-12,9,3,2,0,0,0,0,0
1945,2,2021-05-12,10,0,0,27,0,0,0,0
1946,2,2021-05-12,10,1,0,1,0,0,0,0
1947,2,2021-05-12,10,2,0,0,0,0,0,0
1948,2,2021-05-12,10,3,0,0,0,0,0,0
1949,2,2021-05-12,11,0,0,64,0,0,3,0
1950,2,2021-05-12,11,1,0,5,0,0,0,0
1951,2,2021-05-12,11,2,16,0,0,0,0,0
1952,2,2021-05-12,11,3,20,0,0,0,0,0
1953,2,2021-05-12,12,0,3,41,0,0,3,0
1954,2,2021-05-12,12,1,2,11,0,0,0,0
1955,2,2021-05-12,12,2,0,0,0,0,0,0
1956,2,2021-05-12,12,3,15,0,0,0,0,0
1957,2,2021-05-12,13,0,0,32,0,0,1,0
1958,2,2021-05-12,13,1,0,3,0,0,0,0
1959,2,2021-05-12,13,2,0,0,0,0,0,0
1960,2,2021-05-12,13,3,0,0,0,0,0,0
1961,2,2021-05-12,14,0,0,38,0,0,2,0
1962,2,2021-05-12,14,1,0,2,0,0,2,0
1963,2,2021-05-12,14,2,4,0,0,0,0,0
1964,2,2021-05-12,14,3,0,0,0,0,0,0
1965,2,2021-05-12,15,0,0,18,0,0,2,0
1966,2,2021-05-12,15,1,3,6,0,0,2,0
1967,2,2021-05-12,15,2,0,0,0,0,0,0
1968,2,2021-05-12,15,3,2,0,0,0,0,0
1969,2,2021-05-12,16,0,0,33,0,0,3,0
1970,2,2021-05-12,16,1,3,6,0,0,2,0
1971,2,2021-05-12,16,2,8,0,0,0,0,0
1972,2,2021-05-12,16,3,1,0,0,0,0,0
1973,2,2021-05-12,17,0,0,104,0,0,2,0
1974,2,2021-05-12,17,1,0,6,0,0,3,0
1975,2,2021-05-12,17,2,0,0,0,0,0,0
1976,2,2021-05-12,17,3,9,0,0,0,0,0
1977,2,2021-05-12,18,0,0,87,0,0,7,0
1978,2,2021-05-12,18,1,12,8,0,0,3,0
1979,2,2021-05-12,18,2,6,0,0,0,0,0
1980,2,2021-05-12,18,3,0,0,0,0,0,0
1981,2,2021-05-12,19,0,0,25,0,0,0,0
1982,2,2021-05-12,19,1,16,14,0,0,0,0
1983,2,2021-05-12,19,2,12,0,0,0,0,0
1984,2,2021-05-12,19,3,0,0,0,0,0,0
1985,2,2021-05-12,20,0,0,12,0,0,0,0
1986,2,2021-05-12,20,1,8,14,0,0,0,0
1987,2,2021-05-12,20,2,8,0,0,0,0,0
1988,2,2021-05-12,20,3,0,0,0,0,0,0
1989,2,2021-05-12,21,0,0,2,0,0,0,0
1990,2,2021-05-12,21,1,4,8,0,0,0,0
1991,2,2021-05-12,21,2,9,0,0,0,0,0
1992,2,2021-05-12,21,3,0,0,0,0,0,0
1993,2,2021-05-12,22,0,0,1,0,0,0,0
1994,2,2021-05-12,22,1,0,14,0,0,0,0
1995,2,2021-05-12,22,2,0,0,0,0,0,0
1996,2,2021-05-12,22,3,0,0,0,0,0,0
1997,2,2021-05-12,23,0,0,1,0,0,0,0
1998,2,2021-05-12,23,1,0,4,0,0,0,0
1999,2,2021-05-12,23,2,0,0,0,0,0,0
2000,2,2021-05-12,23,3,0,0,0,0,0,0
2001,2,2021-06-12,0,0,0,0,0,0,0,0
2002,2,2021-06-12,0,1,0,2,0,0,0,0
2003,2,2021-06-12,0,2,0,0,0,0,0,0
2004,2,2021-06-12,0,3,0,0,0,0,0,0
2005,2,2021-06-12,1,0,0,0,0,0,0,0
2006,2,2021-06-12,1,1,0,4,0,0,0,0
2007,2,2021-06-12,1,2,0,0,0,0,0,0
2008,2,2021-06-12,1,3,0,0,0,0,0,0
2009,2,2021-06-12,2,0,0,0,0,0,0,0
2010,2,2021-06-12,2,1,0,2,0,0,0,0
2011,2,2021-06-12,2,2,0,0,0,0,0,0
2012,2,2021-06-12,2,3,0,0,0,0,0,0
2013,2,2021-06-12,3,0,0,0,0,0,0,0
2014,2,2021-06-12,3,1,0,1,0,0,0,0
2015,2,2021-06-12,3,2,0,0,0,0,0,0
2016,2,2021-06-12,3,3,0,0,0,0,0,0
2017,2,2021-06-12,4,0,0,0,0,0,0,0
2018,2,2021-06-12,4,1,0,1,0,0,0,0
2019,2,2021-06-12,4,2,0,0,0,0,0,0
2020,2,2021-06-12,4,3,0,0,0,0,0,0
2021,2,2021-06-12,5,0,0,0,0,0,0,0
2022,2,2021-06-12,5,1,0,0,0,0,0,0
2023,2,2021-06-12,5,2,0,0,0,0,0,0
